algorithm1,algorithm2,label
F42_HammingDistance/A07_F42_S_LUT,F42_HammingDistance/A14_F42_O_A01_Unroll,1
F22_InsertionSort/A04_F22_S_PointerArithmetic,F22_InsertionSort/A14_F22_O_A01_DummyLoop,1
F43_IsPowerOfTwo/A01_F43_S_Bitwise,F43_IsPowerOfTwo/A06_F43_S_MaxDivisor,1
F13_QuickSort/A07_F13_O_A01_Goto,F03_Factorial/A18_F03_S_DoubleLoop,0
F22_InsertionSort/A07_F22_O_A01_Goto,F48_RLEEncode/A15_F48_O_A04_DummyLoop,0
F11_BinarySearch/A12_F11_O_A01_Bitshift,F11_BinarySearch/A13_F11_O_A01_VarSplit,1
F46_Base64Encode/A09_F46_O_A02_Opaque,F46_Base64Encode/A18_F46_O_A01_DoubleNeg,1
F01_Sum/A02_F01_O_A01_Flat,F01_Sum/A12_F01_O_A10_DoWhile,1
F24_ArraySum/A04_F24_S_DivideAndConquer,F03_Factorial/A12_F03_S_GammaApprox,0
F40_HexToInt/A17_F40_O_A04_RecursiveJump,F29_AnagramCheck/A12_F29_O_A01_VarSplit,0
F45_GrayCode/A07_F45_S_Parity,F45_GrayCode/A08_F45_O_A01_Flattening,1
F30_SubStrFind/A07_F30_S_FirstCharJump,F34_CharFrequency/A13_F34_O_A05_BitwiseSub,0
F40_HexToInt/A01_F40_S_Accumulate,F40_HexToInt/A09_F40_O_A02_Opaque,1
F12_BubbleSort/A02_F12_O_A01_Flat,F50_IntToRoman/A10_F50_O_A01_OpaquePredicates,0
F20_SelectionSort/A04_F20_S_DualSelection,F20_SelectionSort/A18_F20_O_A02_PtrOffset,1
F37_TrimSpace/A01_F37_S_TwoPointers,F37_TrimSpace/A17_F37_O_A05_PtrOffset,1
F21_ShellSort/A06_F21_S_XorSwapInsertion,F21_ShellSort/A18_F21_O_A04_DoublePtr,1
F40_HexToInt/A03_F40_S_LUT,F21_ShellSort/A02_F21_S_KnuthGap,0
F14_ArrayReverse/A08_F14_S_Iterators,F38_ReverseWords/A01_F38_S_TwoPass,0
F20_SelectionSort/A15_F20_O_A01_Unroll,F22_InsertionSort/A10_F22_O_A01_DoubleNeg,0
F34_CharFrequency/A14_F34_O_A03_TernaryRec,F34_CharFrequency/A21_F34_O_A01_ArrayBuffer,1
F37_TrimSpace/A18_F37_O_A03_TailRec,F37_TrimSpace/A19_F37_O_A01_LongLong,1
F05_Sqrt/A04_F05_S_BinarySearch,F19_RemoveDuplicates/A15_F19_O_A05_JumpTable,0
F01_Sum/A11_F01_O_A10_Redundant,F01_Sum/A13_F01_S_TailRecursive,1
F38_ReverseWords/A14_F38_O_A06_XorSwap,F38_ReverseWords/A21_F38_O_A05_ManualCopy,1
F20_SelectionSort/A09_F20_O_A01_MathIdent,F20_SelectionSort/A11_F20_O_A01_DoubleNeg,1
F04_Fibonacci/A01_F04_S_Iterative,F04_Fibonacci/A12_F04_O_A01_BackwardIteration,1
F50_IntToRoman/A01_F50_S_Greedy_Arrays,F50_IntToRoman/A15_F50_S_Two_Pointer_Scan,1
F22_InsertionSort/A06_F22_S_SwapBased,F38_ReverseWords/A08_F38_O_A04_Flattening,0
F25_ArrayAverage/A09_F25_O_A01_FloatIntermediate,F23_LinearSearch/A16_F23_O_A03_DuffDevice,0
F43_IsPowerOfTwo/A02_F43_S_Iterative,F43_IsPowerOfTwo/A19_F43_O_A04_Precision,1
F21_ShellSort/A07_F21_S_LinearScan,F21_ShellSort/A15_F21_O_A02_MathWrap,1
F24_ArraySum/A09_F24_O_A01_MathIdent,F32_StrCompress/A04_F32_S_BufferWrite,0
F39_TitleCase/A08_F39_S_DoublePass,F39_TitleCase/A12_F39_O_A05_VarSplit,1
F45_GrayCode/A06_F45_S_LUT,F45_GrayCode/A20_F45_O_A01_Redundant,1
F43_IsPowerOfTwo/A14_F43_O_A03_Arithmetic,F43_IsPowerOfTwo/A18_F43_O_A01_DoubleNegation,1
F23_LinearSearch/A04_F23_S_TwoWay,F37_TrimSpace/A12_F37_O_A01_VarSplit,0
F30_SubStrFind/A05_F30_S_Recursive,F30_SubStrFind/A14_F30_O_A08_Bitwise,1
F31_WordCount/A10_F31_O_A03_Opaque,F43_IsPowerOfTwo/A06_F43_S_MaxDivisor,0
F42_HammingDistance/A14_F42_O_A01_Unroll,F42_HammingDistance/A15_F42_O_A07_Alias,1
F19_RemoveDuplicates/A03_F19_S_BufferTransfer,F19_RemoveDuplicates/A06_F19_S_FlagMap,1
F20_SelectionSort/A11_F20_O_A01_DoubleNeg,F21_ShellSort/A05_F21_S_Pointer,0
F04_Fibonacci/A14_F04_O_A01_VariableSplitting,F44_ByteSwap/A09_F44_S_Stack_Buffer,0
F22_InsertionSort/A20_F22_O_A02_VarSplit,F04_Fibonacci/A12_F04_O_A01_BackwardIteration,0
F40_HexToInt/A01_F40_S_Accumulate,F34_CharFrequency/A20_F34_O_A04_WhileTrue,0
F28_IsPalindrome/A01_F28_S_TwoPointer,F28_IsPalindrome/A14_F28_O_A01_IncrementConfusion,1
F22_InsertionSort/A12_F22_O_A01_Ternary,F33_LCP/A18_F33_O_A03_JumpTable,0
F34_CharFrequency/A13_F34_O_A05_BitwiseSub,F38_ReverseWords/A11_F38_O_A03_APIWrap,0
F13_QuickSort/A15_F13_O_A01_OpaquePredicate,F13_QuickSort/A21_F13_O_A03_Arithmetic,1
F42_HammingDistance/A04_F42_S_Builtin,F42_HammingDistance/A13_F42_O_A02_Junk,1
F25_ArrayAverage/A07_F25_O_A01_Goto,F47_XorCipher/A15_F47_O_A06_DoubleNeg,0
F24_ArraySum/A19_F24_O_A01_JumpTable,F04_Fibonacci/A20_F04_O_A04_HybridTableLookup,0
F30_SubStrFind/A01_F30_S_NaiveIter,F30_SubStrFind/A07_F30_S_FirstCharJump,1
F47_XorCipher/A09_F47_O_A02_Opaque,F47_XorCipher/A14_F47_O_A04_DummyLoop,1
F19_RemoveDuplicates/A16_F19_O_A06_Opaque,F19_RemoveDuplicates/A17_F19_O_A01_Unroll,1
F29_AnagramCheck/A20_F29_O_A04_IterativeRec,F28_IsPalindrome/A08_F28_O_A01_CFP_Switch,0
F17_ArrayRotate/A16_F17_O_A07_Flat,F39_TitleCase/A01_F39_S_StateMachine,0
F39_TitleCase/A06_F39_S_LookBehind,F39_TitleCase/A09_F39_O_A01_Flattening,1
F04_Fibonacci/A06_F04_S_FastDouble,F04_Fibonacci/A20_F04_O_A04_HybridTableLookup,1
F01_Sum/A07_F01_S_Formula,F01_Sum/A10_F01_S_While,1
F39_TitleCase/A01_F39_S_StateMachine,F39_TitleCase/A15_F39_O_A01_FakeBranch,1
F37_TrimSpace/A03_F37_S_Recursive,F37_TrimSpace/A07_F37_S_StrpbrkJump,1
F20_SelectionSort/A07_F20_O_A01_Goto,F32_StrCompress/A15_F32_O_A07_WhileTrue,0
F14_ArrayReverse/A01_F14_S_TwoPointer,F14_ArrayReverse/A06_F14_S_Pointers,1
F28_IsPalindrome/A09_F28_O_A02_FakeControl,F28_IsPalindrome/A21_F28_O_A03_CommaOp,1
F26_StrLen/A18_F26_O_A01_MathIdent,F34_CharFrequency/A15_F34_O_A02_Redundant,0
F34_CharFrequency/A17_F34_O_A01_DoubleLoop,F34_CharFrequency/A20_F34_O_A04_WhileTrue,1
F17_ArrayRotate/A13_F17_O_A06_VarSplit,F28_IsPalindrome/A07_F28_O_A01_Goto,0
F10_Log2/A15_F10_O_A05_VariableSplit,F40_HexToInt/A20_F40_O_A05_MathNoise,0
F13_QuickSort/A02_F13_S_HoarePartition,F23_LinearSearch/A11_F23_O_A03_LogicWrap,0
F21_ShellSort/A03_F21_S_HibbardGap,F21_ShellSort/A05_F21_S_Pointer,1
F22_InsertionSort/A01_F22_S_StandardBackwards,F37_TrimSpace/A19_F37_O_A01_LongLong,0
F39_TitleCase/A07_F39_S_Strtok,F39_TitleCase/A17_F39_O_A05_LongLong,1
F24_ArraySum/A07_F24_O_A01_Goto,F20_SelectionSort/A14_F20_O_A05_DummyLoop,0
F04_Fibonacci/A09_F04_O_A01_OpaquePredicate,F34_CharFrequency/A12_F34_O_A01_VarSplit,0
F04_Fibonacci/A04_F04_S_Memoization,F42_HammingDistance/A11_F42_O_A01_VarSplit,0
F17_ArrayRotate/A14_F17_O_A01_Dummy,F17_ArrayRotate/A16_F17_O_A07_Flat,1
F46_Base64Encode/A04_F46_S_ByteByByte,F33_LCP/A20_F33_O_A05_WhileTrue,0
F20_SelectionSort/A20_F20_O_A04_VarSplit,F10_Log2/A18_F10_O_A06_JumpTable,0
F10_Log2/A08_F10_O_A01_CFP_Switch,F44_ByteSwap/A12_F44_O_A09_Arithmetic,0
F25_ArrayAverage/A02_F25_S_IncrementalMean,F25_ArrayAverage/A13_F25_O_A01_Ternary,1
F32_StrCompress/A12_F32_O_A01_VarSplit,F32_StrCompress/A18_F32_O_A03_TailRec,1
F31_WordCount/A07_F31_S_FlagToggle,F31_WordCount/A19_F31_O_A03_Ternary,1
F20_SelectionSort/A04_F20_S_DualSelection,F20_SelectionSort/A11_F20_O_A01_DoubleNeg,1
F11_BinarySearch/A15_F11_O_A02_Tail,F11_BinarySearch/A21_F11_O_A02_Trampoline,1
F30_SubStrFind/A17_F30_O_A06_StaticRef,F30_SubStrFind/A18_F30_O_A05_TernaryRec,1
F23_LinearSearch/A06_F23_S_BitwiseCheck,F23_LinearSearch/A15_F23_O_A01_Unroll,1
F11_BinarySearch/A14_F11_O_A07_Pointer,F11_BinarySearch/A16_F11_O_A05_Flat,1
F13_QuickSort/A08_F13_O_A01_CFP,F14_ArrayReverse/A08_F14_S_Iterators,0
F38_ReverseWords/A15_F38_O_A01_DoublePtr,F38_ReverseWords/A21_F38_O_A05_ManualCopy,1
F21_ShellSort/A10_F21_O_A01_Flatten,F14_ArrayReverse/A01_F14_S_TwoPointer,0
F31_WordCount/A14_F31_O_A01_FakeLoop,F50_IntToRoman/A18_F50_O_A17_BitwiseIndirection,0
F26_StrLen/A10_F26_S_BitwiseCheck,F47_XorCipher/A18_F47_O_A02_RecursiveFlatten,0
F20_SelectionSort/A04_F20_S_DualSelection,F20_SelectionSort/A12_F20_O_A02_Bitwise,1
F22_InsertionSort/A21_F22_O_A06_IncrConfusion,F45_GrayCode/A09_F45_O_A02_Opaque,0
F39_TitleCase/A01_F39_S_StateMachine,F39_TitleCase/A11_F39_O_A02_Goto,1
F17_ArrayRotate/A06_F17_S_FullCopy,F17_ArrayRotate/A19_F17_O_A01_Macro,1
F01_Sum/A13_F01_S_TailRecursive,F01_Sum/A19_F01_O_A18_Array,1
F13_QuickSort/A12_F13_O_A03_LogicWrap,F03_Factorial/A09_F03_O_A08_ArrayAccess,0
F14_ArrayReverse/A11_F14_O_A02_Opaque,F38_ReverseWords/A04_F38_S_BackScan,0
F32_StrCompress/A12_F32_O_A01_VarSplit,F01_Sum/A20_F01_S_Table,0
F26_StrLen/A05_F26_S_Recursive_Tail,F26_StrLen/A14_F26_O_A04_DivideConquer,1
F05_Sqrt/A11_F05_O_A10_Unroll,F01_Sum/A14_F01_O_A13_Inlined,0
F20_SelectionSort/A02_F20_S_PointerArithmetic,F50_IntToRoman/A18_F50_O_A17_BitwiseIndirection,0
F19_RemoveDuplicates/A17_F19_O_A01_Unroll,F28_IsPalindrome/A21_F28_O_A03_CommaOp,0
F03_Factorial/A11_F03_O_A10_SplitVar,F03_Factorial/A15_F03_O_A14_Ternary,1
F37_TrimSpace/A14_F37_O_A02_StaticBuf,F45_GrayCode/A16_F45_O_A01_Arithmetic,0
F29_AnagramCheck/A11_F29_O_A05_Goto,F29_AnagramCheck/A13_F29_O_A03_Bitwise,1
F34_CharFrequency/A15_F34_O_A02_Redundant,F28_IsPalindrome/A03_F28_S_ReverseCompare,0
F20_SelectionSort/A06_F20_S_InvertedLoop,F20_SelectionSort/A12_F20_O_A02_Bitwise,1
F13_QuickSort/A08_F13_O_A01_CFP,F29_AnagramCheck/A12_F29_O_A01_VarSplit,0
F24_ArraySum/A13_F24_O_A01_LogicWrap,F38_ReverseWords/A11_F38_O_A03_APIWrap,0
F22_InsertionSort/A05_F22_S_ForLoopShift,F19_RemoveDuplicates/A03_F19_S_BufferTransfer,0
F17_ArrayRotate/A09_F17_O_A01_Flattening,F13_QuickSort/A17_F13_O_A01_DummyLoop,0
F04_Fibonacci/A16_F04_O_A01_DeadCodeInjection,F04_Fibonacci/A19_F04_O_A01_AlgebraicIdentity,1
F26_StrLen/A12_F26_O_A03_PtrArith,F26_StrLen/A14_F26_O_A04_DivideConquer,1
F49_CaesarCipher/A04_F49_S_LookupTable,F49_CaesarCipher/A12_F49_O_A05_SwitchCase,1
F40_HexToInt/A01_F40_S_Accumulate,F40_HexToInt/A07_F40_S_Switch,1
F13_QuickSort/A08_F13_O_A01_CFP,F13_QuickSort/A09_F13_O_A03_Ternary,1
F50_IntToRoman/A02_F50_S_Hardcoded_PlaceValues,F50_IntToRoman/A20_F50_O_A05_LongLong_Expansion,1
F30_SubStrFind/A21_F30_O_A08_DoubleCheck,F04_Fibonacci/A21_F04_O_A01_DuffStyleLoop,0
F42_HammingDistance/A06_F42_S_SWAR,F42_HammingDistance/A14_F42_O_A01_Unroll,1
F43_IsPowerOfTwo/A04_F43_S_MathLog,F43_IsPowerOfTwo/A06_F43_S_MaxDivisor,1
F33_LCP/A11_F33_O_A05_Bitwise,F33_LCP/A16_F33_O_A06_IncrConfusion,1
F39_TitleCase/A06_F39_S_LookBehind,F37_TrimSpace/A01_F37_S_TwoPointers,0
F11_BinarySearch/A05_F11_S_Exponential,F11_BinarySearch/A17_F11_O_A08_Long,1
F46_Base64Encode/A17_F46_O_A06_LogicInvert,F46_Base64Encode/A18_F46_O_A01_DoubleNeg,1
F24_ArraySum/A02_F24_S_PointerArithmetic,F39_TitleCase/A15_F39_O_A01_FakeBranch,0
F03_Factorial/A17_F03_O_A16_XORTable,F03_Factorial/A19_F03_O_A18_BitAdd,1
F46_Base64Encode/A11_F46_O_A01_Unroll,F46_Base64Encode/A12_F46_O_A06_BitwiseSwap,1
F33_LCP/A04_F33_S_BinarySearch,F33_LCP/A06_F33_S_RecursiveStep,1
F24_ArraySum/A10_F24_O_A03_Ternary,F24_ArraySum/A16_F24_O_A01_Opaque,1
F28_IsPalindrome/A04_F28_S_StackLogic,F28_IsPalindrome/A13_F28_O_A06_PointerObf,1
F10_Log2/A13_F10_O_A06_Bitwise,F10_Log2/A19_F10_O_A01_WhileTrue,1
F47_XorCipher/A06_F47_S_Bitwise,F47_XorCipher/A19_F47_O_A03_JumpTable,1
F11_BinarySearch/A03_F11_S_Deferred,F11_BinarySearch/A12_F11_O_A01_Bitshift,1
F05_Sqrt/A21_F05_O_A04_JumpTable,F17_ArrayRotate/A21_F17_O_A01_Recursion,0
F24_ArraySum/A13_F24_O_A01_LogicWrap,F46_Base64Encode/A13_F46_O_A03_PointerObf,0
F27_StrCmp/A01_F27_S_Standard,F27_StrCmp/A09_F27_O_A01_Flattening,1
F34_CharFrequency/A16_F34_O_A06_PtrMap,F42_HammingDistance/A01_F42_S_XorShift,0
F40_HexToInt/A01_F40_S_Accumulate,F40_HexToInt/A21_F40_O_A06_Wrapper,1
F30_SubStrFind/A08_F30_S_BitwiseXorVerification,F01_Sum/A21_F01_O_A20_Encrypted,0
F34_CharFrequency/A01_F34_S_NaiveIter,F34_CharFrequency/A09_F34_O_A01_Flattening,1
F39_TitleCase/A16_F39_O_A02_ArithNoise,F45_GrayCode/A09_F45_O_A02_Opaque,0
F30_SubStrFind/A05_F30_S_Recursive,F30_SubStrFind/A06_F30_S_LibraryWrapper,1
F17_ArrayRotate/A08_F17_S_BinarySplit,F17_ArrayRotate/A10_F17_O_A04_Goto,1
F32_StrCompress/A12_F32_O_A01_VarSplit,F03_Factorial/A11_F03_O_A10_SplitVar,0
F50_IntToRoman/A12_F50_O_A11_JunkCode,F50_IntToRoman/A20_F50_O_A05_LongLong_Expansion,1
F24_ArraySum/A06_F24_S_BackwardsWhile,F40_HexToInt/A09_F40_O_A02_Opaque,0
F30_SubStrFind/A01_F30_S_NaiveIter,F30_SubStrFind/A16_F30_O_A02_PtrStep,1
F20_SelectionSort/A19_F20_O_A01_JumpTable,F01_Sum/A12_F01_O_A10_DoWhile,0
F47_XorCipher/A18_F47_O_A02_RecursiveFlatten,F48_RLEEncode/A06_F48_S_MemmoveStyle,0
F24_ArraySum/A12_F24_O_A02_BitwisePtr,F24_ArraySum/A17_F24_O_A06_WhileTrue,1
F01_Sum/A17_F01_O_A16_Nested,F48_RLEEncode/A16_F48_O_A02_StackSim,0
F22_InsertionSort/A03_F22_S_Recursive,F22_InsertionSort/A10_F22_O_A01_DoubleNeg,1
F27_StrCmp/A06_F27_S_WaitPass,F27_StrCmp/A16_F27_O_A08_FlatMachine,1
F19_RemoveDuplicates/A06_F19_S_FlagMap,F19_RemoveDuplicates/A12_F19_O_A03_LogicWrap,1
F05_Sqrt/A01_F05_S_Newton,F05_Sqrt/A09_F05_O_A08_ExpLog,1
F19_RemoveDuplicates/A04_F19_S_PointerScan,F50_IntToRoman/A04_F50_O_A01_Flattening,0
F44_ByteSwap/A04_F44_O_A01_Flattening,F44_ByteSwap/A15_F44_S_Byte_Rotation,1
F43_IsPowerOfTwo/A06_F43_S_MaxDivisor,F43_IsPowerOfTwo/A21_F43_O_A01_LongLongPromote,1
F46_Base64Encode/A13_F46_O_A03_PointerObf,F21_ShellSort/A21_F21_O_A01_StackSim,0
F40_HexToInt/A07_F40_S_Switch,F34_CharFrequency/A21_F34_O_A01_ArrayBuffer,0
F13_QuickSort/A10_F13_O_A01_MathIdent,F37_TrimSpace/A21_F37_O_A01_ArithmeticShift,0
F39_TitleCase/A02_F39_S_PtrArith,F39_TitleCase/A08_F39_S_DoublePass,1
F24_ArraySum/A21_F24_O_A01_Arithmetic,F29_AnagramCheck/A04_F29_S_RecursiveCompare,0
F46_Base64Encode/A21_F46_O_A03_JumpTable,F43_IsPowerOfTwo/A07_F43_S_Builtin,0
F12_BubbleSort/A19_F12_O_A04_TailRec,F14_ArrayReverse/A16_F14_O_A08_Flat,0
F26_StrLen/A10_F26_S_BitwiseCheck,F40_HexToInt/A02_F40_S_Bitshift,0
F40_HexToInt/A07_F40_S_Switch,F40_HexToInt/A19_F40_O_A02_StepObf,1
F21_ShellSort/A16_F21_O_A01_StepMod,F21_ShellSort/A19_F21_O_A01_Unroll,1
F30_SubStrFind/A16_F30_O_A02_PtrStep,F19_RemoveDuplicates/A18_F19_O_A03_DummyLoop,0
F04_Fibonacci/A09_F04_O_A01_OpaquePredicate,F19_RemoveDuplicates/A14_F19_O_A01_MathIdent,0
F50_IntToRoman/A05_F50_S_Loop_Subtraction_Logic,F50_IntToRoman/A15_F50_S_Two_Pointer_Scan,1
F32_StrCompress/A02_F32_S_TwoPointers,F32_StrCompress/A21_F32_O_A01_LongLong,1
F30_SubStrFind/A03_F30_S_RollingHash,F44_ByteSwap/A02_F44_S_Union_Mapping,0
F32_StrCompress/A09_F32_O_A01_Flattening,F45_GrayCode/A18_F45_O_A06_PtrIndirection,0
F24_ArraySum/A18_F24_O_A05_VarSplit,F24_ArraySum/A19_F24_O_A01_JumpTable,1
F43_IsPowerOfTwo/A13_F43_O_A06_InstrReplace,F43_IsPowerOfTwo/A15_F43_O_A02_WhileToFor,1
F11_BinarySearch/A15_F11_O_A02_Tail,F01_Sum/A18_F01_S_DualPointer,0
F22_InsertionSort/A02_F22_S_BinaryInsertion,F19_RemoveDuplicates/A09_F19_O_A05_Ternary,0
F28_IsPalindrome/A21_F28_O_A03_CommaOp,F38_ReverseWords/A05_F38_S_PointerWalk,0
F33_LCP/A06_F33_S_RecursiveStep,F45_GrayCode/A18_F45_O_A06_PtrIndirection,0
F49_CaesarCipher/A06_F49_S_BitwiseToggle,F38_ReverseWords/A16_F38_O_A05_DeadLoop,0
F20_SelectionSort/A02_F20_S_PointerArithmetic,F20_SelectionSort/A18_F20_O_A02_PtrOffset,1
F17_ArrayRotate/A06_F17_S_FullCopy,F48_RLEEncode/A09_F48_O_A04_OpaquePredicate,0
F40_HexToInt/A10_F40_O_A01_Goto,F03_Factorial/A18_F03_S_DoubleLoop,0
F25_ArrayAverage/A13_F25_O_A01_Ternary,F34_CharFrequency/A02_F34_S_PointerWalk,0
F26_StrLen/A15_F26_O_A01_Volatile,F26_StrLen/A16_F26_O_A01_LogicExpand,1
F17_ArrayRotate/A15_F17_O_A02_Struct,F43_IsPowerOfTwo/A12_F43_O_A01_VarSplit,0
F40_HexToInt/A21_F40_O_A06_Wrapper,F19_RemoveDuplicates/A17_F19_O_A01_Unroll,0
F04_Fibonacci/A12_F04_O_A01_BackwardIteration,F23_LinearSearch/A19_F23_O_A02_RecursiveFlatten,0
F05_Sqrt/A21_F05_O_A04_JumpTable,F32_StrCompress/A15_F32_O_A07_WhileTrue,0
F22_InsertionSort/A17_F22_O_A01_WhileTrue,F45_GrayCode/A08_F45_O_A01_Flattening,0
F31_WordCount/A02_F31_S_Strtok,F31_WordCount/A15_F31_O_A08_PtrWrap,1
F13_QuickSort/A05_F13_S_MedianOfThree,F13_QuickSort/A17_F13_O_A01_DummyLoop,1
F22_InsertionSort/A11_F22_O_A01_Bitwise,F01_Sum/A03_F01_O_A01_Goto,0
F44_ByteSwap/A04_F44_O_A01_Flattening,F44_ByteSwap/A11_F44_S_BitField,1
F27_StrCmp/A03_F27_S_Recursive,F32_StrCompress/A03_F32_S_Recursive,0
F47_XorCipher/A08_F47_O_A01_CFP,F47_XorCipher/A12_F47_O_A01_Unroll,1
F49_CaesarCipher/A17_F49_O_A03_RecursiveGoto,F31_WordCount/A09_F31_O_A01_Flattening,0
F17_ArrayRotate/A07_F17_S_Cyclic,F29_AnagramCheck/A17_F29_O_A06_StaticChaos,0
F33_LCP/A18_F33_O_A03_JumpTable,F45_GrayCode/A12_F45_O_A04_Logic,0
F38_ReverseWords/A04_F38_S_BackScan,F38_ReverseWords/A19_F38_O_A01_StepMod,1
F26_StrLen/A11_F26_S_SentinelLogic,F36_CaseToggle/A14_F36_O_A05_TernaryRec,0
F04_Fibonacci/A01_F04_S_Iterative,F37_TrimSpace/A13_F37_O_A08_Bitwise,0
F10_Log2/A11_F10_O_A01_MathIdent,F10_Log2/A18_F10_O_A06_JumpTable,1
F36_CaseToggle/A01_F36_S_NaiveArithmetic,F36_CaseToggle/A06_F36_S_PointerDiff,1
F14_ArrayReverse/A02_F14_S_Recursive,F14_ArrayReverse/A09_F14_O_A01_Flattening,1
F13_QuickSort/A05_F13_S_MedianOfThree,F13_QuickSort/A07_F13_O_A01_Goto,1
F20_SelectionSort/A02_F20_S_PointerArithmetic,F14_ArrayReverse/A14_F14_O_A03_Dummy,0
F42_HammingDistance/A12_F42_O_A06_Arith,F42_HammingDistance/A20_F42_O_A01_Identity,1
F37_TrimSpace/A06_F37_S_LookupTable,F37_TrimSpace/A11_F37_O_A05_Goto,1
F04_Fibonacci/A07_F04_O_A01_ControlFlowFlattening,F04_Fibonacci/A19_F04_O_A01_AlgebraicIdentity,1
F49_CaesarCipher/A12_F49_O_A05_SwitchCase,F03_Factorial/A12_F03_S_GammaApprox,0
F47_XorCipher/A06_F47_S_Bitwise,F47_XorCipher/A13_F47_O_A03_PtrLogic,1
F12_BubbleSort/A13_F12_O_A12_IndirectCmp,F03_Factorial/A18_F03_S_DoubleLoop,0
F32_StrCompress/A01_F32_S_NaiveIter,F32_StrCompress/A13_F32_O_A05_Bitwise,1
F45_GrayCode/A06_F45_S_LUT,F45_GrayCode/A17_F45_O_A07_Unroll,1
F05_Sqrt/A12_F05_S_OddSubtraction,F13_QuickSort/A21_F13_O_A03_Arithmetic,0
F05_Sqrt/A01_F05_S_Newton,F05_Sqrt/A07_F05_O_A06_Bitwise,1
F47_XorCipher/A10_F47_O_A03_VarSplit,F47_XorCipher/A11_F47_O_A06_Math,1
F24_ArraySum/A18_F24_O_A05_VarSplit,F49_CaesarCipher/A05_F49_S_MathCast,0
F05_Sqrt/A07_F05_O_A06_Bitwise,F47_XorCipher/A05_F47_S_Block,0
F34_CharFrequency/A18_F34_O_A08_StateFlag,F33_LCP/A03_F33_S_DivideConquer,0
F34_CharFrequency/A13_F34_O_A05_BitwiseSub,F03_Factorial/A09_F03_O_A08_ArrayAccess,0
F30_SubStrFind/A20_F30_O_A07_WhileTrue,F40_HexToInt/A07_F40_S_Switch,0
F36_CaseToggle/A14_F36_O_A05_TernaryRec,F36_CaseToggle/A15_F36_O_A01_Redundant,1
F45_GrayCode/A07_F45_S_Parity,F45_GrayCode/A18_F45_O_A06_PtrIndirection,1
F29_AnagramCheck/A02_F29_S_Sorting,F48_RLEEncode/A13_F48_O_A06_TernaryChain,0
F10_Log2/A13_F10_O_A06_Bitwise,F33_LCP/A21_F33_O_A04_LogicTernary,0
F46_Base64Encode/A01_F46_S_BitShift,F49_CaesarCipher/A14_F49_O_A06_BitwiseReconstruct,0
F42_HammingDistance/A11_F42_O_A01_VarSplit,F42_HammingDistance/A18_F42_O_A05_FakeLoop,1
F13_QuickSort/A08_F13_O_A01_CFP,F40_HexToInt/A14_F40_O_A05_LongLong,0
F40_HexToInt/A17_F40_O_A04_RecursiveJump,F19_RemoveDuplicates/A09_F19_O_A05_Ternary,0
F27_StrCmp/A09_F27_O_A01_Flattening,F36_CaseToggle/A17_F36_O_A01_DoubleLoop,0
F43_IsPowerOfTwo/A03_F43_S_Popcount,F43_IsPowerOfTwo/A09_F43_O_A01_Flattening,1
F22_InsertionSort/A17_F22_O_A01_WhileTrue,F22_InsertionSort/A20_F22_O_A02_VarSplit,1
F20_SelectionSort/A01_F20_S_StandardIndex,F20_SelectionSort/A12_F20_O_A02_Bitwise,1
F24_ArraySum/A03_F24_S_RecursiveSimple,F24_ArraySum/A09_F24_O_A01_MathIdent,1
F20_SelectionSort/A07_F20_O_A01_Goto,F20_SelectionSort/A18_F20_O_A02_PtrOffset,1
F33_LCP/A04_F33_S_BinarySearch,F33_LCP/A20_F33_O_A05_WhileTrue,1
F05_Sqrt/A12_F05_S_OddSubtraction,F47_XorCipher/A20_F47_O_A01_WhileTrue,0
F36_CaseToggle/A13_F36_O_A01_BitwiseSub,F36_CaseToggle/A17_F36_O_A01_DoubleLoop,1
F36_CaseToggle/A20_F36_O_A02_WhileTrue,F38_ReverseWords/A13_F38_O_A04_Bitwise,0
F33_LCP/A05_F33_S_PointerArithmetic,F33_LCP/A06_F33_S_RecursiveStep,1
F47_XorCipher/A02_F47_S_Recursive,F28_IsPalindrome/A01_F28_S_TwoPointer,0
F22_InsertionSort/A16_F22_O_A01_Opaque,F25_ArrayAverage/A04_F25_S_Recursive,0
F11_BinarySearch/A11_F11_O_A03_Opaque,F19_RemoveDuplicates/A02_F19_S_Recursive,0
F44_ByteSwap/A14_F44_O_A01_DoubleWidth,F44_ByteSwap/A17_F44_S_Register_Simulation,1
F40_HexToInt/A07_F40_S_Switch,F48_RLEEncode/A21_F48_O_A05_WhileTrue,0
F38_ReverseWords/A08_F38_O_A04_Flattening,F38_ReverseWords/A15_F38_O_A01_DoublePtr,1
F04_Fibonacci/A17_F04_O_A02_TailRecursionSim,F47_XorCipher/A06_F47_S_Bitwise,0
F03_Factorial/A20_F03_S_Indirect,F28_IsPalindrome/A09_F28_O_A02_FakeControl,0
F26_StrLen/A08_F26_S_StrchrBased,F26_StrLen/A14_F26_O_A04_DivideConquer,1
F47_XorCipher/A14_F47_O_A04_DummyLoop,F47_XorCipher/A17_F47_O_A05_Ternary,1
F31_WordCount/A09_F31_O_A01_Flattening,F50_IntToRoman/A17_F50_S_Duo_Array_Index,0
F25_ArrayAverage/A04_F25_S_Recursive,F21_ShellSort/A16_F21_O_A01_StepMod,0
